Date,oracle_objective_with_fee
2023-04-24 04:00:00,0.0025806871033959844
2023-04-25 04:00:00,0.00022716663462585794
2023-04-26 04:00:00,0.008864268614441789
2023-04-27 04:00:00,0.021216979859909113
2023-04-28 04:00:00,0.010857313226328769
2023-05-01 04:00:00,0.0005963574237974889
2023-05-02 04:00:00,0.0037273146225287376
2023-05-03 04:00:00,0.004415495392332769
2023-05-04 04:00:00,0.002039330391431454
2023-05-05 04:00:00,0.019078196464542348
2023-05-08 04:00:00,-0.0005289884654909871
2023-05-09 04:00:00,0.004878203700906086
2023-05-10 04:00:00,0.006200091244588096
2023-05-11 04:00:00,-0.002989472481615735
2023-05-12 04:00:00,-0.0022464349241875185
2023-05-15 04:00:00,0.012417596974709793
2023-05-16 04:00:00,-0.004948594183612038
2023-05-17 04:00:00,0.013323610088953775
2023-05-18 04:00:00,0.02046787703401831
2023-05-19 04:00:00,-0.00012808661551399515
2023-05-22 04:00:00,0.0022093337929403097
2023-05-23 04:00:00,-0.0020404161879898856
2023-05-24 04:00:00,0.0004382083301885942
2023-05-25 04:00:00,0.03236455947941153
2023-05-26 04:00:00,0.02839659665808325
2023-05-30 04:00:00,0.005340548442824833
2023-05-31 04:00:00,-0.002436442720611382
2023-06-01 04:00:00,0.016859726126709836
2023-06-02 04:00:00,0.020807779146153838
2023-06-05 04:00:00,-0.0018119503960063454
2023-06-06 04:00:00,0.018756707812459306
2023-06-07 04:00:00,-0.002030029918897997
2023-06-08 04:00:00,0.00483093125687018
2023-06-09 04:00:00,0.004963844585164523
2023-06-12 04:00:00,0.02174574500116777
2023-06-13 04:00:00,0.007422702324225266
2023-06-14 04:00:00,0.004313599691821995
2023-06-15 04:00:00,0.015145284698921518
2023-06-16 04:00:00,0.0125107691535431
2023-06-20 04:00:00,-0.004165843065553338
2023-06-21 04:00:00,0.00861742427640833
2023-06-22 04:00:00,0.0021600562868398007
2023-06-23 04:00:00,-0.003039990526897624
2023-06-26 04:00:00,0.0012214729415649384
2023-06-27 04:00:00,0.013708530396173929
2023-06-28 04:00:00,0.003964653470368789
2023-06-29 04:00:00,-0.0012069645786261188
2023-06-30 04:00:00,0.01036612690143568
2023-07-03 04:00:00,0.005122272159109547
2023-07-05 04:00:00,0.00016734761987047785
2023-07-06 04:00:00,-0.0021890307768370754
2023-07-07 04:00:00,0.008515174502961248
2023-07-10 04:00:00,-0.0016430484944183147
2023-07-11 04:00:00,0.007854261948871288
2023-07-12 04:00:00,0.016350558524099064
2023-07-13 04:00:00,0.013018892419491834
2023-07-14 04:00:00,-0.005577246025124105
2023-07-17 04:00:00,0.006784799542437719
2023-07-18 04:00:00,0.011333076752167992
2023-07-19 04:00:00,-0.0005286666126680332
2023-07-20 04:00:00,0.002930071196812767
2023-07-21 04:00:00,0.005425839166809832
2023-07-24 04:00:00,0.017849663054173348
2023-07-25 04:00:00,0.005448604803679707
2023-07-26 04:00:00,-0.0001762971896268565
2023-07-27 04:00:00,0.0031059944690112803
2023-07-28 04:00:00,0.018181789195767857
2023-07-31 04:00:00,0.00047694346155591205
2023-08-01 04:00:00,-0.00431793957998749
2023-08-02 04:00:00,-0.008376817895893613
2023-08-03 04:00:00,0.003511999295620521
2023-08-04 04:00:00,0.0022758159159841414
2023-08-07 04:00:00,0.00820807028380055
2023-08-08 04:00:00,-0.0036215462607687102
2023-08-09 04:00:00,0.0009587705142439836
2023-08-10 04:00:00,-0.001712839226237545
2023-08-11 04:00:00,-0.006
2023-08-14 04:00:00,0.009937700278213063
2023-08-15 04:00:00,-0.00870837369470367
2023-08-16 04:00:00,-0.0024021329638259648
2023-08-17 04:00:00,-0.0010469539135210537
2023-08-18 04:00:00,0.002200710738303524
2023-08-21 04:00:00,0.013095340834287988
2023-08-22 04:00:00,-0.0011301279174972256
2023-08-23 04:00:00,0.01804423614593098
2023-08-24 04:00:00,-0.005171849734019624
2023-08-25 04:00:00,0.009929667219181981
2023-08-28 04:00:00,0.006023636914184843
2023-08-29 04:00:00,0.014048246728078478
2023-08-30 04:00:00,0.007550383479369982
2023-08-31 04:00:00,0.0048624961668417566
2023-09-01 04:00:00,0.005793396582566284
2023-09-05 04:00:00,0.0048231945765773165
2023-09-06 04:00:00,0.0023999793593678653
2023-09-07 04:00:00,-0.001995194374157294
2023-09-08 04:00:00,0.0019991831330974374
2023-09-11 04:00:00,0.0063998341479774064
2023-09-12 04:00:00,-0.0024299349332919055
2023-09-13 04:00:00,0.003162028200472511
2023-09-14 04:00:00,0.010460343096625696
2023-09-15 04:00:00,-0.005794084250969278
2023-09-18 04:00:00,0.002839224851679978
2023-09-19 04:00:00,0.004768264163162117
2023-09-20 04:00:00,-0.006524184620196211
2023-09-21 04:00:00,-0.006820963042982409
2023-09-22 04:00:00,0.005835828335269527
2023-09-25 04:00:00,-0.001794916974090283
2023-09-26 04:00:00,-0.007192748931336696
2023-09-27 04:00:00,0.005573200237542153
2023-09-28 04:00:00,0.002168285364276162
2023-09-29 04:00:00,-0.002572217114442438
2023-10-02 04:00:00,0.010736270783794355
2023-10-03 04:00:00,-0.010440902804010771
2023-10-04 04:00:00,0.0064631649601825155
2023-10-05 04:00:00,0.014411548827654835
2023-10-06 04:00:00,0.012712582750774809
2023-10-09 04:00:00,0.014903095725185672
2023-10-10 04:00:00,0.008342530095202255
2023-10-11 04:00:00,0.006284336282696978
2023-10-12 04:00:00,-0.004593851073362515
2023-10-13 04:00:00,0.020435392930211245
2023-10-16 04:00:00,0.005614258598952487
2023-10-17 04:00:00,0.0012962115357195714
2023-10-18 04:00:00,0.0028566917202757
2023-10-19 04:00:00,0.010375094860053169
2023-10-20 04:00:00,-0.0024003179372364906
2023-10-23 04:00:00,0.003913290046819062
2023-10-24 04:00:00,0.0067856493433522454
2023-10-25 04:00:00,0.0012873865794214064
2023-10-26 04:00:00,0.0007392119849933872
2023-10-27 04:00:00,0.00737654073990735
2023-10-30 04:00:00,0.00675823908348328
2023-10-31 04:00:00,0.006795554928594077
2023-11-01 04:00:00,0.015032764206090565
2023-11-02 04:00:00,0.015282820017017862
2023-11-03 04:00:00,0.016759745161671002
2023-11-06 05:00:00,0.002060389541516555
2023-11-07 05:00:00,0.0049317683613838755
2023-11-08 05:00:00,0.005664248376902936
2023-11-09 05:00:00,-0.002205554711269592
2023-11-10 05:00:00,0.02012179066137932
2023-11-13 05:00:00,0.008559118480721222
2023-11-14 05:00:00,0.020604013464300415
2023-11-15 05:00:00,0.00838416799721009
2023-11-16 05:00:00,-0.000499732253765867
2023-11-17 05:00:00,0.009834038132131578
2023-11-20 05:00:00,0.008496707176994805
2023-11-21 05:00:00,-0.00022676688079825182
2023-11-22 05:00:00,0.0011308053869980624
2023-11-24 05:00:00,0.001958440372353598
2023-11-27 05:00:00,0.0009021747865587404
2023-11-28 05:00:00,0.006154127797152192
2023-11-29 05:00:00,0.007039364544799032
2023-11-30 05:00:00,-0.0018727841191448161
2023-12-01 05:00:00,0.008441676341953475
2023-12-04 05:00:00,-0.0035937624332808005
2023-12-05 05:00:00,0.0006349383536479233
2023-12-06 05:00:00,0.004928961418765093
2023-12-07 05:00:00,0.007507465815727032
2023-12-08 05:00:00,0.002536903171620258
2023-12-11 05:00:00,0.008732373766024537
2023-12-12 05:00:00,0.006638726579506038
2023-12-13 05:00:00,0.009520847522123793
2023-12-14 05:00:00,0.010644715065446292
2023-12-15 05:00:00,0.0017233803757326083
2023-12-18 05:00:00,0.007174774299734787
2023-12-19 05:00:00,0.007616505886066882
2023-12-20 05:00:00,-0.002349328639080767
2023-12-21 05:00:00,0.012795097655102788
2023-12-22 05:00:00,-0.0013599110702167076
2023-12-26 05:00:00,0.003896570364499535
2023-12-27 05:00:00,0.0003617628954502069
2023-12-28 05:00:00,0.0017655828756413302
2023-12-29 05:00:00,-0.0004970946178828317
2024-01-02 05:00:00,-0.010735593848284148
2024-01-03 05:00:00,0.0068087269930501345
2024-01-04 05:00:00,-0.0037011105340656273
2024-01-05 05:00:00,0.0006745182115139858
2024-01-08 05:00:00,0.01909250168954269
2024-01-09 05:00:00,0.001589352585285031
2024-01-10 05:00:00,0.011088986852185517
2024-01-11 05:00:00,0.007966293001976377
2024-01-12 05:00:00,0.00919688256621276
2024-01-16 05:00:00,-0.0035031416879029945
2024-01-17 05:00:00,-0.004929370787692289
2024-01-18 05:00:00,0.02028456804494949
2024-01-19 05:00:00,0.023050296418375193
2024-01-22 05:00:00,0.0063775082761492515
2024-01-23 05:00:00,0.0026728037778145416
2024-01-24 05:00:00,0.011203816732909821
2024-01-25 05:00:00,0.0016096867106407727
2024-01-26 05:00:00,0.004442501417848188
2024-01-29 05:00:00,0.006168662022407739
2024-01-30 05:00:00,0.0006905025565913155
2024-01-31 05:00:00,-0.001438450193735669
2024-02-01 05:00:00,0.00746563047006466
2024-02-02 05:00:00,0.008556151575962234
2024-02-05 05:00:00,-0.001873496894943422
2024-02-06 05:00:00,0.016739097264842913
2024-02-07 05:00:00,0.007232836876933662
2024-02-08 05:00:00,0.003130477149338562
2024-02-09 05:00:00,0.013458202672203656
2024-02-12 05:00:00,0.0018321911572927226
2024-02-13 05:00:00,-0.011115848521129896
2024-02-14 05:00:00,0.008307563160726788
2024-02-15 05:00:00,0.005318223998117549
2024-02-16 05:00:00,0.001580086680994297
2024-02-20 05:00:00,0.004075037285810268
2024-02-21 05:00:00,0.0007856986568024471
2024-02-22 05:00:00,0.02672267080764535
2024-02-23 05:00:00,-0.0022879429285909084
2024-02-26 05:00:00,0.003199697311252919
2024-02-27 05:00:00,0.0077483310286725615
2024-02-28 05:00:00,-0.004041304061595636
2024-02-29 05:00:00,0.005138310608232116
2024-03-01 05:00:00,0.0182626699094246
2024-03-04 05:00:00,0.0
2024-03-05 05:00:00,-0.0005521231575500388
2024-03-06 05:00:00,0.009612155308177389
2024-03-07 05:00:00,0.009780941505759705
2024-03-08 05:00:00,-0.005083618059697809
2024-03-11 04:00:00,0.002570218845219246
2024-03-12 04:00:00,0.014504937538526446
2024-03-13 04:00:00,0.007901426217693524
2024-03-14 04:00:00,0.0030959614764287657
2024-03-15 04:00:00,0.0035273085812543847
2024-03-18 04:00:00,0.00944344530770303
2024-03-19 04:00:00,0.0043068328908100195
2024-03-20 04:00:00,0.006700757653770983
2024-03-21 04:00:00,0.004792258113559988
2024-03-22 04:00:00,-0.0003975018363530092
2024-03-25 04:00:00,0.0023663470180541653
2024-03-26 04:00:00,-0.0007644258698440379
2024-03-27 04:00:00,0.004540702389900897
2024-03-28 04:00:00,0.005894233434742052
2024-04-01 04:00:00,0.004788871631142166
2024-04-02 04:00:00,0.00909883405111156
2024-04-03 04:00:00,0.012022273988625098
2024-04-04 04:00:00,0.002545609873587207
2024-04-05 04:00:00,0.005464420204190695
2024-04-08 04:00:00,0.0005455006843579965
2024-04-09 04:00:00,0.006743572651376484
2024-04-10 04:00:00,-0.0009174059316729936
2024-04-11 04:00:00,0.013979347161338312
2024-04-12 04:00:00,-0.004120712693690848
2024-04-15 04:00:00,-0.004735201596092193
2024-04-16 04:00:00,-0.0016842394139262584
2024-04-17 04:00:00,-0.0013737512117573073
2024-04-18 04:00:00,-0.0019707740463317195
2024-04-19 04:00:00,-0.001285024404212404
2024-04-22 04:00:00,0.005691975453994141
2024-04-23 04:00:00,0.010907647859436542
2024-04-24 04:00:00,-0.0014345277498546364
2024-04-25 04:00:00,-0.00047045007082102165
2024-04-26 04:00:00,0.00554778294659331
2024-04-29 04:00:00,0.009715846820344431
2024-04-30 04:00:00,-0.010078630103396153
2024-05-01 04:00:00,0.003528793622729509
2024-05-02 04:00:00,0.01983489549598328
2024-05-03 04:00:00,0.021859634710416527
2024-05-06 04:00:00,0.011750022453963505
2024-05-07 04:00:00,-0.0032692972248089536
2024-05-08 04:00:00,0.002839590338938658
2024-05-09 04:00:00,0.0016652324470913856
2024-05-10 04:00:00,0.0018705775054812523
2024-05-13 04:00:00,0.0015294377138181988
2024-05-14 04:00:00,0.005371180556917432
2024-05-15 04:00:00,0.01651117069931863
2024-05-16 04:00:00,-0.003436991601626799
2024-05-17 04:00:00,0.01022582471885869
2024-05-20 04:00:00,0.008857068601034745
2024-05-21 04:00:00,-0.0035473915963877226
2024-05-22 04:00:00,-0.0028793475216113418
2024-05-23 04:00:00,-0.007304319826777594
2024-05-24 04:00:00,0.006616500353154198
2024-05-28 04:00:00,0.011857148958867697
2024-05-29 04:00:00,-0.009848745365746198
2024-05-30 04:00:00,0.004699005212011942
2024-05-31 04:00:00,0.006333710852887147
2024-06-03 04:00:00,0.007392083052246035
2024-06-04 04:00:00,0.0019025445990716872
2024-06-05 04:00:00,0.016213765740463522
2024-06-06 04:00:00,0.007163584563781194
2024-06-07 04:00:00,-0.0036755294561869826
2024-06-10 04:00:00,0.008499082673443242
2024-06-11 04:00:00,0.012598196970155634
2024-06-12 04:00:00,0.022119314101252785
2024-06-13 04:00:00,0.007909742848011492
2024-06-14 04:00:00,0.003747369359444974
2024-06-17 04:00:00,0.015153527526541755
2024-06-18 04:00:00,0.0031764857287979228
2024-06-20 04:00:00,-0.001632042995853733
2024-06-21 04:00:00,-0.0035030554916638534
2024-06-24 04:00:00,0.002189644048482769
2024-06-25 04:00:00,0.012343689086593118
2024-06-26 04:00:00,-0.0011478878551961502
2024-06-27 04:00:00,0.00048623165114469735
2024-06-28 04:00:00,0.0022263765197061466
2024-07-01 04:00:00,0.006914427173333021
2024-07-02 04:00:00,0.008619894697882607
2024-07-03 04:00:00,0.010155044267034397
2024-07-05 04:00:00,0.0063850452685789705
2024-07-08 04:00:00,0.0008274684714824117
2024-07-09 04:00:00,-0.0008103100058859392
2024-07-10 04:00:00,0.014512494962962474
2024-07-11 04:00:00,-0.00010028563785801671
2024-07-12 04:00:00,0.004654051621651783
2024-07-15 04:00:00,-0.001719057278027453
2024-07-16 04:00:00,0.00823637741895289
2024-07-17 04:00:00,-0.005289195563912713
2024-07-18 04:00:00,-0.002740551720786244
2024-07-19 04:00:00,-0.002035509803048008
2024-07-22 04:00:00,0.01767906307076595
2024-07-23 04:00:00,-0.0039805188818728965
2024-07-24 04:00:00,-0.006445906274943897
2024-07-25 04:00:00,0.002230167518863846
2024-07-26 04:00:00,0.006753470416455803
2024-07-29 04:00:00,-0.0025875141636753033
2024-07-30 04:00:00,-0.00013611522106093954
2024-07-31 04:00:00,0.036351454502516097
2024-08-01 04:00:00,-0.0018098109193320725
2024-08-02 04:00:00,0.011187122646969305
2024-08-05 04:00:00,-0.000797406344990037
2024-08-06 04:00:00,0.0075928057900776
2024-08-07 04:00:00,0.010622187931146781
2024-08-08 04:00:00,0.03134663622151424
2024-08-09 04:00:00,0.00449421903709557
2024-08-12 04:00:00,0.008169941343953546
2024-08-13 04:00:00,0.03072693670778559
2024-08-14 04:00:00,0.005475513548775401
2024-08-15 04:00:00,0.028764218108527917
2024-08-16 04:00:00,0.005652300474152222
2024-08-19 04:00:00,0.01048606263678487
2024-08-20 04:00:00,-0.0030070371758441575
2024-08-21 04:00:00,0.005232979628330364
2024-08-22 04:00:00,-0.006913537230290418
2024-08-23 04:00:00,0.018647093767352414
2024-08-26 04:00:00,0.004332363374906173
2024-08-27 04:00:00,0.003489839891271945
2024-08-28 04:00:00,-0.004308541830936763
2024-08-29 04:00:00,0.005307181209596617
2024-08-30 04:00:00,0.007291139374442151
2024-09-03 04:00:00,-0.0017775314324091022
2024-09-04 04:00:00,0.004384275881709865
2024-09-05 04:00:00,0.004530579766758974
2024-09-06 04:00:00,-0.004713547601691509
2024-09-09 04:00:00,0.015200906260468999
2024-09-10 04:00:00,0.00895715410896592
2024-09-11 04:00:00,0.03413185262128038
2024-09-12 04:00:00,0.01333052850709216
2024-09-13 04:00:00,0.001850170482583513
2024-09-16 04:00:00,0.007386829174311105
2024-09-17 04:00:00,0.006874384045263415
2024-09-18 04:00:00,-0.0063722984262216675
2024-09-19 04:00:00,0.023700185763884114
2024-09-20 04:00:00,-0.00487429004056017
2024-09-23 04:00:00,0.0017821688802564014
2024-09-24 04:00:00,0.03406760731194547
2024-09-25 04:00:00,-0.0031378077573886946
2024-09-26 04:00:00,0.030626006025389126
2024-09-27 04:00:00,-0.0010472586098311202
2024-09-30 04:00:00,0.002032652758429126
2024-10-01 04:00:00,0.011512309924463398
2024-10-02 04:00:00,0.0137012666149734
2024-10-03 04:00:00,0.0084419740324786
2024-10-04 04:00:00,0.005589653025857682
2024-10-07 04:00:00,0.007769339507601508
2024-10-08 04:00:00,0.012682329571780842
2024-10-09 04:00:00,0.01118813670981278
2024-10-10 04:00:00,0.013728242410405272
2024-10-11 04:00:00,0.0017487653431884683
2024-10-14 04:00:00,0.007794311947727506
2024-10-15 04:00:00,-0.001976341407215138
2024-10-16 04:00:00,0.0017451486594191098
2024-10-17 04:00:00,-0.0015370733663133684
2024-10-18 04:00:00,0.009896519288252525
2024-10-21 04:00:00,-0.001322803164607084
2024-10-22 04:00:00,0.011410765900587322
2024-10-23 04:00:00,-0.0057043316475001715
2024-10-24 04:00:00,4.7012976695853456e-05
2024-10-25 04:00:00,0.0010639613429208657
2024-10-28 04:00:00,0.002011976820082145
2024-10-29 04:00:00,0.007465396735542034
2024-10-30 04:00:00,0.0066354142479412345
2024-10-31 04:00:00,0.006684449604871023
2024-11-01 04:00:00,0.0015143588779098546
2024-11-04 05:00:00,0.011002214049075759
2024-11-05 05:00:00,0.010155775385429782
2024-11-06 05:00:00,0.02247200103649872
2024-11-07 05:00:00,0.0174415804685375
2024-11-08 05:00:00,-0.0010951269494736682
2024-11-11 05:00:00,-0.003202573019823513
2024-11-12 05:00:00,-0.00393227832377252
2024-11-13 05:00:00,-0.00047240519241409373
2024-11-14 05:00:00,-0.003928763271456854
2024-11-15 05:00:00,-0.0036172222055165237
2024-11-18 05:00:00,0.016914736256963943
2024-11-19 05:00:00,0.003136187125591716
2024-11-20 05:00:00,-0.00044661321007755106
2024-11-21 05:00:00,0.007149363303035283
2024-11-22 05:00:00,0.0009656931097510365
2024-11-25 05:00:00,0.004703995285833873
2024-11-26 05:00:00,-0.0007785888528069
2024-11-27 05:00:00,-0.0005813658649595991
2024-11-29 05:00:00,0.018941178791704212
2024-12-02 05:00:00,0.011085552208301763
2024-12-03 05:00:00,0.013638171525442333
2024-12-04 05:00:00,0.01228546467522485
2024-12-05 05:00:00,0.0006467451317897551
2024-12-06 05:00:00,-0.0015937688539675587
2024-12-09 05:00:00,0.020524542527388556
2024-12-10 05:00:00,-0.0037396771094457774
2024-12-11 05:00:00,0.012629715106629247
2024-12-12 05:00:00,-0.004008865433089315
2024-12-13 05:00:00,-0.0004473022186026743
2024-12-16 05:00:00,0.003997860803646397
2024-12-17 05:00:00,-0.006
2024-12-18 05:00:00,-0.007615689829105321
2024-12-19 05:00:00,-0.002290032819024285
2024-12-20 05:00:00,0.00892543997222473
2024-12-23 05:00:00,0.010595320902805128
2024-12-24 05:00:00,0.01033309555622175
2024-12-26 05:00:00,0.004100996944443219
2024-12-27 05:00:00,0.00591546716824376
2024-12-30 05:00:00,0.003013308099871109
2024-12-31 05:00:00,0.005171542107925919
